time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,episode,total_reward
1.3200000000000007,-4.399138950012944,1.0729375004565422,0.0,5.079873481530534,3.561368578126327,0.0,-5.0267341938625165,-0.0037028343571141598,-18.482539199061765,-16.71963211091483,4.9749174108700505,0.0,562.7512726856957,491.21931723829385,797.5300143642454,520.7351435840773,1,-47.874211569488395
1.3200000000000007,-4.474687429804136,0.8019400525897653,0.0,4.7128309080111315,4.4847650323749875,0.0,-4.115839368169386,-0.7679219627836441,-18.12266753533074,-17.566475799067963,5.1009335165376966,0.0,554.8388187093221,457.975146342706,806.4526951118878,534.2403354159978,2,-47.85312362661791
1.3200000000000007,-4.365816145437409,1.1969589383204746,0.0,4.977965707678214,4.097537692581312,0.0,-4.703856936982385,0.3075592186787662,-18.591215838442363,-16.555368934426934,4.168173048151758,0.0,613.9480454571703,485.25958394504994,801.1034598346689,536.9007100820448,3,-47.86984188609693
1.560000000000001,-6.930016857937774,-1.355690318664535,0.0,4.62456466658022,6.11557074173872,0.0,-6.662235155849676,-1.101614655875335,-15.253037920822317,4.559089927820359,-25.41096687290652,0.0,783.0008018164066,117.60877666558139,884.7954727684837,895.8195059614574,4,-56.351614368660876
1.2600000000000007,-0.3450584095550194,-0.3897772142008288,0.0,2.622514283543758,1.3705906879684768,0.0,-2.0210613971730447,-2.7566754026312013,-15.951879256691221,6.754729204853871,-14.144182809479469,0.0,460.57797406433036,308.6291004009182,766.2088310815963,878.0106997913603,5,-47.53212953411915
2.1600000000000015,11.288355636150408,1.1538260710171806,0.0,2.8593742666914217,3.98289102847135,0.0,7.548875862927309,1.8942344738509658,-12.751194529034885,11.8591045720276,17.080704726623075,0.0,778.6302585415264,681.6481272876131,666.0753126374898,878.9935284236338,6,-74.14711101289674
1.5000000000000009,-0.8794076527500562,-0.04606961659838705,0.0,0.3101455121392567,1.0350769256406398,0.0,1.1802949556962374,0.6878737844517602,-12.56639201925339,0.7351188333565255,14.03129788840461,0.0,757.6638385803199,898.0992126143964,898.2359252562036,900.1554867895153,7,-54.84256786920497
3.0600000000000023,-26.922913444672187,-0.10900864288367483,0.0,0.13515767211867225,6.119407159828629,0.0,-1.8968298307526752,0.09914111039640693,-17.359961607549067,0.07413561481358814,5.1775512498161085,0.0,899.354496253565,900.2548048722398,899.7421568569625,899.3536560637996,8,-83.49552824994429
3.5400000000000027,-74.22874182536971,-1.6469572524945055,0.0,6.245073359896113,2.171233125963184,0.0,-27.431575583278224,-0.8701956293585634,-26.42737192539186,-0.10789129913508914,28.828647216929042,0.0,-0.6090511472600177,899.9802342961003,899.8146073563529,900.0501286833008,9,-60.83330667992976
1.740000000000001,-0.6746700300733681,0.010988730292065908,0.0,0.15933530808369056,2.631679063279808,0.0,-0.5605311601266106,0.11023737156828524,-13.21219802511463,0.5827597711079636,26.89000739376446,0.0,10.406919812724338,811.2186489705152,893.6607978420873,898.1698867636588,10,-61.85905084633316
1.740000000000001,-0.6160553138764086,-0.012645742766256922,0.0,6.1234763754675825,2.026542488986836,0.0,-0.5975132016610053,-0.20204343467936536,-13.296023287422523,-0.1067569113405426,28.842180199200627,0.0,0.44012054952633073,900.2383027746624,899.4211554951097,900.3022930461395,11,-62.034390915113285
1.740000000000001,-0.01020355514167539,0.007616437729379868,0.0,0.3530357545953562,1.638441971444438,0.0,0.602961367795342,0.3695839024427321,-13.007730020213595,0.7364293752140552,28.01450839135134,0.0,12.28676370734978,888.1448835547325,898.0889148006463,900.0026824572731,12,-62.05648167421218
1.740000000000001,0.7135297800462914,-0.027398391939891954,0.0,6.043809766510158,1.9530408525807559,0.0,0.3135727376466244,-0.3476687215484063,-13.308377529296353,-0.08991888960777354,28.793626605513527,0.0,-0.11362180696580881,899.608503995644,899.9421225987054,900.2016452693504,13,-62.087008607246226
1.620000000000001,3.272074835677381,0.11677787081815359,0.0,0.6291550323426787,0.9845191745059241,0.0,3.7933089280602115,1.0831674948080687,-11.84033006523182,1.587180899176209,25.110500850269908,0.0,19.7927139918731,830.0364838732526,896.0464124770341,900.0424170140749,14,-59.669643926959424
1.5000000000000009,0.48112295296811747,-0.02506465134613925,0.0,6.076659039537045,4.392402970948252,0.0,0.005326972237580385,0.10969159938068011,-15.307156601544932,-0.22939375369436202,28.66465834740645,0.0,-0.4715640997501889,896.07324499586,900.07172836598,900.391488894614,15,-55.98260728617056
1.680000000000001,2.600931929729712,-0.016672848743258157,0.0,6.266408628770236,5.574764182372013,0.0,2.6304686018388677,-0.01001963721727019,-15.009841850459525,0.05554066983345353,28.80725069353439,0.0,-1.1287819442768128,899.4621331120802,899.9563445875906,900.1057597029011,16,-61.44249336484832
1.5000000000000009,0.870199537619779,0.05035393237923442,0.0,0.19786619278314266,6.005071195574583,0.0,1.6129521734416283,0.10344153300352579,-12.666992844179344,0.7824879920079624,25.9224069443652,0.0,38.89910187394573,848.5086233991033,893.2508375666442,898.5947108019687,17,-55.598451677441936
1.5000000000000009,0.9697184536347926,-0.004049577767069205,0.0,6.1649908768733255,5.871744204313105,0.0,1.6120304823828389,0.029831061760780354,-14.930179133389904,-0.0436291626256149,28.83548259686912,0.0,-0.044610277158078304,900.0677343315493,899.4904736467427,899.5958248063951,18,-55.62546462895417
1.560000000000001,0.7791827170278128,-0.013170579719189987,0.0,6.048325144699646,5.155381591107613,0.0,0.7979068490273481,0.16332621868633068,-15.312959240775667,-0.29779258131433334,28.83219916659171,0.0,-0.09439726111456431,899.951677150513,900.4270113109355,900.2160932916456,19,-57.45609215430942
1.620000000000001,1.0267108401045528,0.025118999124097763,0.0,0.32840838978486264,0.13398678371632045,0.0,2.0097359903381,0.18922464706438039,-11.908963697093506,1.2370490942881842,27.297363917229458,0.0,21.348821962799,891.7473259444812,895.4785301600314,898.9741474498729,20,-60.12887522637626
1.5000000000000009,0.12568071133673603,-0.007770870979795725,0.0,6.142487083407591,4.638235933658613,0.0,-0.28571884169984774,0.11268785660051525,-15.277303419814888,-0.14530003725083215,28.834831266092728,0.0,0.30860689290480897,899.9431397061128,900.4745770331389,899.9834741441645,21,-55.39339272983216
1.5000000000000009,1.8745979907822146,-0.0023296310616887322,0.0,6.271676420663098,0.35978867905545187,0.0,2.4346814657917473,-0.003840736661138452,-13.809146268581,0.15454197754046564,28.825619111769146,0.0,-0.9454088967586181,899.7874679480947,899.4061476417256,900.2500952923732,22,-54.77388335642904
1.680000000000001,2.04309311101265,0.001388877899129782,0.0,6.2282398609896745,6.0756051368212685,0.0,2.323832213800157,0.009022957302262852,-14.862254881871747,-0.15381726625721084,28.835992878473416,0.0,0.012278444731338836,900.1778069146972,900.4598419939824,900.1929360628363,23,-61.023565876883396
1.680000000000001,-0.7769982852202999,-0.0029500253149313785,0.0,6.231534149736804,4.97857027010784,0.0,-0.401694518663412,0.044499856607408475,-15.143962671719601,-0.02824660122837446,28.830145876615433,0.0,-0.3788481422791574,899.9226639800921,899.6688065691917,899.4239536622588,24,-59.959267816827314
1.8000000000000012,-3.619532993565304,-0.07677623265522908,0.0,0.20649569632144704,5.5812886385742555,0.0,-2.3381033578954318,-0.37097100391126697,-16.247942884004065,0.23515122772813393,15.544307419576386,0.0,0.23138808901142982,581.3492535703791,899.8210018857174,900.0037152157106,25,-63.57658114585753
1.740000000000001,-1.040517809852881,-0.005383134396664878,0.0,6.199601390829653,2.0310561736705814,0.0,-0.8645036140290188,-0.09885161634071923,-13.373265230848464,-0.060671577813109695,28.817545532290538,0.0,0.05953886380578538,899.3369304934264,900.2560701935935,899.9347498913089,26,-62.24506693627812
1.740000000000001,-0.970228798629827,0.003310761937983665,0.0,0.07809779182449983,4.018030559404377,0.0,1.049803650846592,-0.050794052408403095,-14.75797090099313,0.32887353106447736,14.012335933460268,0.0,16.28079479407159,440.2307062098514,889.7577311254413,895.2510931217173,27,-62.46701245108346
1.740000000000001,-1.1025758819615232,-0.022500593377445678,0.0,5.998810274463063,1.584466331967513,0.0,-0.32971357858007844,-0.39803916891317886,-13.566700991128364,-0.31674324661034226,28.82599004436133,0.0,-0.6338402521677389,899.7761733975176,900.2073986936819,900.5547281151469,28,-62.64544340794132
1.740000000000001,0.19313805428972167,0.011594427172918304,0.0,0.0842549137152222,2.4296774752478605,0.0,0.14136486339440524,0.09497782037113436,-13.008587127663095,0.191330138823308,27.88393737097205,0.0,6.64263956656869,885.7915343893987,898.564516440609,899.641222291161,29,-62.51359203069369
1.740000000000001,-1.661884512194041,-0.06229650336860391,0.0,5.862819721035377,2.6092204115409388,0.0,-1.819885022253128,-0.4886072938410311,-13.794582891924575,-0.40702239968668635,28.8425364728599,0.0,0.48560102833337404,900.2018799252945,900.1897957002408,900.1775303397714,30,-62.27220365504067
1.740000000000001,-1.6665499102997887,-0.03762112592273911,0.0,0.1705409454267217,5.009276294603048,0.0,0.36835110982944996,-0.23947279207161618,-16.254352850092694,0.31522356424307585,8.545922210313773,0.0,1.6937332685510578,100.95832547428513,898.8923784728714,900.0470055302079,31,-62.45294893054376
1.740000000000001,-1.5694275752209506,-0.024015226326798818,0.0,6.035166239699327,2.333808826688408,0.0,-1.5190768389646334,-0.2898136659919699,-13.594914008933593,-0.23713130778476546,28.83879796347787,0.0,-0.527486933249574,900.1273066679236,899.8115052144458,899.6816361200831,32,-62.38399751222119
1.8000000000000012,-0.8734155698079369,-0.007700083793922564,0.0,6.179625193902748,2.617642335012608,0.0,-1.3213546265453457,-0.08004705221122152,-13.872809353366977,-0.12118945040298097,28.8348580512474,0.0,-0.5369104741912181,899.9063546894896,900.2817111804592,900.4293620265023,33,-64.34568484790636
1.680000000000001,-1.2457951687307638,-0.010501392657151925,0.0,0.039958860531791984,1.7183472645086741,0.0,-0.6539585035013464,0.0017883527785227619,-14.41443766175943,0.0031169929686482613,12.459670159214724,0.0,1.2134533708330597,487.6579983506233,899.4227751326474,898.3908869578971,34,-59.81265442040509
